2018.04.24,04:00,1.3948,1.3955,1.3921,1.3932,1197
2018.04.24,08:00,1.3931,1.3969,1.3922,1.3968,2164
2018.04.24,12:00,1.3969,1.3985,1.3947,1.3976,2782
2018.04.24,16:00,1.3975,1.3988,1.3971,1.3982,1017
2018.04.24,20:00,1.3981,1.3998,1.3975,1.3995,333
2018.04.25,00:00,1.3993,1.3994,1.3977,1.3983,399
2018.04.25,04:00,1.3982,1.3982,1.3936,1.3938,1014
2018.04.25,08:00,1.3937,1.3972,1.3934,1.3936,1716
2018.04.25,12:00,1.3937,1.3957,1.3926,1.3942,2604
2018.04.25,16:00,1.3941,1.3950,1.3928,1.3932,840
2018.04.25,20:00,1.3931,1.3939,1.3925,1.3938,602
2018.04.26,00:00,1.3937,1.3951,1.3930,1.3948,767
2018.04.26,04:00,1.3947,1.3951,1.3904,1.3910,1666
2018.04.26,08:00,1.3911,1.3972,1.3896,1.3956,2644
2018.04.26,12:00,1.3957,1.3999,1.3905,1.3928,5641
2018.04.26,16:00,1.3927,1.3941,1.3915,1.3919,1039
2018.04.26,20:00,1.3918,1.3923,1.3913,1.3919,379
2018.04.27,00:00,1.3920,1.3936,1.3913,1.3934,610
2018.04.27,04:00,1.3933,1.3935,1.3873,1.3880,1722
2018.04.27,08:00,1.3881,1.3893,1.3757,1.3759,4034
2018.04.27,12:00,1.3760,1.3809,1.3748,1.3785,3249
2018.04.27,16:00,1.3784,1.3790,1.3771,1.3783,971
2018.04.27,20:00,1.3784,1.3786,1.3777,1.3783,191
2018.04.29,22:00,1.3778,1.3780,1.3770,1.3770,463
2018.04.30,00:00,1.3771,1.3785,1.3769,1.3781,687
2018.04.30,04:00,1.3782,1.3794,1.3749,1.3755,1748
2018.04.30,08:00,1.3754,1.3767,1.3714,1.3730,2265
2018.04.30,12:00,1.3729,1.3787,1.3725,1.3751,3169
2018.04.30,16:00,1.3750,1.3778,1.3739,1.3767,1699
2018.04.30,20:00,1.3766,1.3774,1.3760,1.3772,803
2018.05.01,00:00,1.3771,1.3774,1.3761,1.3762,351
2018.05.01,04:00,1.3763,1.3763,1.3741,1.3744,1129
2018.05.01,08:00,1.3745,1.3749,1.3668,1.3679,2929
2018.05.01,12:00,1.3680,1.3680,1.3589,1.3611,3260
2018.05.01,16:00,1.3612,1.3632,1.3609,1.3613,1818
2018.05.01,20:00,1.3614,1.3619,1.3608,1.3610,484
2018.05.02,00:00,1.3611,1.3621,1.3604,1.3615,589
2018.05.02,04:00,1.3616,1.3641,1.3582,1.3626,2216
2018.05.02,08:00,1.3627,1.3667,1.3624,1.3642,2728
2018.05.02,12:00,1.3643,1.3666,1.3593,1.3610,3700
2018.05.02,16:00,1.3609,1.3654,1.3556,1.3567,4516
2018.05.02,20:00,1.3566,1.3580,1.3562,1.3573,678
2018.05.03,00:00,1.3574,1.3601,1.3571,1.3597,952
2018.05.03,04:00,1.3598,1.3625,1.3585,1.3617,1843
2018.05.03,08:00,1.3616,1.3631,1.3575,1.3602,3854
2018.05.03,12:00,1.3601,1.3609,1.3539,1.3570,4488
2018.05.03,16:00,1.3569,1.3587,1.3565,1.3570,2168
2018.05.03,20:00,1.3571,1.3581,1.3569,1.3573,412
2018.05.04,00:00,1.3574,1.3587,1.3571,1.3582,431
2018.05.04,04:00,1.3581,1.3585,1.3555,1.3568,1537
2018.05.04,08:00,1.3567,1.3583,1.3546,1.3571,1799
2018.05.04,12:00,1.3570,1.3586,1.3490,1.3537,5320
2018.05.04,16:00,1.3538,1.3556,1.3530,1.3539,1592
2018.05.04,20:00,1.3538,1.3541,1.3529,1.3535,253
2018.05.06,22:00,1.3539,1.3543,1.3535,1.3535,163
2018.05.07,00:00,1.3536,1.3569,1.3533,1.3558,624
2018.05.07,04:00,1.3557,1.3559,1.3532,1.3554,1210
2018.05.07,08:00,1.3553,1.3558,1.3520,1.3523,1690
2018.05.07,12:00,1.3522,1.3577,1.3519,1.3567,3020
2018.05.07,16:00,1.3566,1.3572,1.3556,1.3561,1344
2018.05.07,20:00,1.3562,1.3573,1.3556,1.3569,440
2018.05.08,00:00,1.3568,1.3579,1.3555,1.3556,942
2018.05.08,04:00,1.3555,1.3594,1.3527,1.3533,2355
2018.05.08,08:00,1.3534,1.3535,1.3490,1.3508,2831
2018.05.08,12:00,1.3507,1.3526,1.3478,1.3521,3740
2018.05.08,16:00,1.3520,1.3562,1.3520,1.3549,2470
2018.05.08,20:00,1.3548,1.3556,1.3542,1.3554,486
2018.05.09,00:00,1.3553,1.3559,1.3528,1.3529,1193
2018.05.09,04:00,1.3528,1.3536,1.3500,1.3535,2066
2018.05.09,08:00,1.3534,1.3603,1.3522,1.3591,3420
2018.05.09,12:00,1.3590,1.3608,1.3567,1.3567,4577
2018.05.09,16:00,1.3568,1.3569,1.3542,1.3549,1742
2018.05.09,20:00,1.3550,1.3553,1.3543,1.3544,621
2018.05.10,00:00,1.3545,1.3574,1.3543,1.3567,979
2018.05.10,04:00,1.3566,1.3579,1.3537,1.3538,2300
2018.05.10,08:00,1.3539,1.3619,1.3491,1.3533,5769
2018.05.10,12:00,1.3532,1.3558,1.3461,1.3488,7061
2018.05.10,16:00,1.3487,1.3528,1.3484,1.3517,2094
2018.05.10,20:00,1.3516,1.3520,1.3511,1.3519,605
2018.05.11,00:00,1.3518,1.3532,1.3514,1.3526,656
2018.05.11,04:00,1.3525,1.3528,1.3499,1.3525,2077
2018.05.11,08:00,1.3524,1.3581,1.3517,1.3568,2562
2018.05.11,12:00,1.3569,1.3596,1.3533,1.3559,3926
2018.05.11,16:00,1.3558,1.3570,1.3536,1.3543,1631
2018.05.11,20:00,1.3542,1.3547,1.3539,1.3543,250
2018.05.13,22:00,1.3545,1.3552,1.3542,1.3550,184
2018.05.14,00:00,1.3551,1.3575,1.3549,1.3569,575
2018.05.14,04:00,1.3568,1.3585,1.3543,1.3585,1691
2018.05.14,08:00,1.3586,1.3603,1.3575,1.3588,1873
2018.05.14,12:00,1.3589,1.3608,1.3579,1.3594,2266
2018.05.14,16:00,1.3595,1.3595,1.3556,1.3560,1206
2018.05.14,20:00,1.3561,1.3566,1.3555,1.3561,432
2018.05.15,00:00,1.3562,1.3572,1.3558,1.3562,497
2018.05.15,04:00,1.3561,1.3562,1.3527,1.3527,1492
2018.05.15,08:00,1.3528,1.3559,1.3513,1.3515,2355
2018.05.15,12:00,1.3516,1.3526,1.3451,1.3511,4744
2018.05.15,16:00,1.3512,1.3527,1.3497,1.3508,2417
2018.05.15,20:00,1.3507,1.3513,1.3494,1.3500,1519
2018.05.16,00:00,1.3502,1.3511,1.3484,1.3503,1284
2018.05.16,04:00,1.3502,1.3521,1.3488,1.3500,2353
2018.05.16,08:00,1.3501,1.3512,1.3465,1.3486,3489
2018.05.16,12:00,1.3487,1.3511,1.3455,1.3477,3945
2018.05.16,16:00,1.3476,1.3505,1.3470,1.3489,2086
2018.05.16,20:00,1.3490,1.3551,1.3481,1.3545,881
2018.05.17,00:00,1.3546,1.3568,1.3539,1.3557,1142
2018.05.17,04:00,1.3556,1.3566,1.3492,1.3530,2940
2018.05.17,08:00,1.3531,1.3537,1.3474,1.3497,2428
2018.05.17,12:00,1.3496,1.3516,1.3480,1.3505,3410
2018.05.17,16:00,1.3506,1.3526,1.3493,1.3507,1566
2018.05.17,20:00,1.3506,1.3516,1.3506,1.3508,398
2018.05.18,00:00,1.3507,1.3517,1.3502,1.3507,763
2018.05.18,04:00,1.3508,1.3525,1.3499,1.3504,1269
2018.05.18,08:00,1.3505,1.3505,1.3469,1.3493,2166
2018.05.18,12:00,1.3494,1.3495,1.3452,1.3472,3597
2018.05.18,16:00,1.3471,1.3487,1.3470,1.3476,672
2018.05.18,20:00,1.3475,1.3481,1.3460,1.3465,249
2018.05.20,22:00,1.3471,1.3481,1.3470,1.3474,334
2018.05.21,00:00,1.3473,1.3473,1.3424,1.3433,1170
2018.05.21,04:00,1.3434,1.3437,1.3400,1.3405,1464
2018.05.21,08:00,1.3404,1.3435,1.3392,1.3430,2711
2018.05.21,12:00,1.3431,1.3442,1.3409,1.3421,3170
2018.05.21,16:00,1.3420,1.3431,1.3408,1.3428,1003
2018.05.21,20:00,1.3427,1.3439,1.3425,1.3434,1055
2018.05.22,00:00,1.3433,1.3442,1.3419,1.3424,814
2018.05.22,04:00,1.3423,1.3465,1.3416,1.3452,2130
2018.05.22,08:00,1.3453,1.3495,1.3449,1.3457,2579
2018.05.22,12:00,1.3458,1.3458,1.3415,1.3446,3509
2018.05.22,16:00,1.3445,1.3447,1.3419,1.3436,1496
2018.05.22,20:00,1.3437,1.3442,1.3432,1.3442,326
2018.05.23,00:00,1.3441,1.3444,1.3404,1.3415,1251
2018.05.23,04:00,1.3416,1.3419,1.3373,1.3385,2409
2018.05.23,08:00,1.3384,1.3394,1.3312,1.3314,3876
2018.05.23,12:00,1.3313,1.3366,1.3307,1.3341,3663
2018.05.23,16:00,1.3342,1.3360,1.3321,1.3356,2288
2018.05.23,20:00,1.3355,1.3381,1.3339,1.3371,1702
2018.05.24,00:00,1.3372,1.3373,1.3351,1.3369,1911
2018.05.24,04:00,1.3370,1.3381,1.3353,1.3363,2714
2018.05.24,08:00,1.3362,1.3423,1.3357,1.3404,3464
2018.05.24,12:00,1.3405,1.3416,1.3366,1.3384,3729
2018.05.24,16:00,1.3383,1.3403,1.3377,1.3384,1490
2018.05.24,20:00,1.3383,1.3390,1.3377,1.3384,466
2018.05.25,00:00,1.3383,1.3385,1.3363,1.3373,819
2018.05.25,04:00,1.3372,1.3374,1.3335,1.3346,1476
2018.05.25,08:00,1.3345,1.3379,1.3324,1.3327,3924
2018.05.25,12:00,1.3328,1.3353,1.3306,1.3321,3903
2018.05.25,16:00,1.3320,1.3326,1.3309,1.3315,1345
2018.05.25,20:00,1.3314,1.3316,1.3296,1.3309,280
2018.05.27,22:00,1.3313,1.3316,1.3304,1.3309,394
2018.05.28,00:00,1.3308,1.3334,1.3307,1.3332,1602
2018.05.28,04:00,1.3331,1.3342,1.3318,1.3325,2213
2018.05.28,08:00,1.3324,1.3339,1.3312,1.3314,2737
2018.05.28,12:00,1.3315,1.3318,1.3298,1.3309,2018
2018.05.28,16:00,1.3308,1.3317,1.3308,1.3313,554
2018.05.28,20:00,1.3312,1.3315,1.3308,1.3313,550
2018.05.29,00:00,1.3314,1.3326,1.3298,1.3322,997
2018.05.29,04:00,1.3321,1.3324,1.3242,1.3248,2546
2018.05.29,08:00,1.3247,1.3276,1.3206,1.3253,5626
2018.05.29,12:00,1.3254,1.3300,1.3242,1.3259,4746
2018.05.29,16:00,1.3258,1.3261,1.3229,1.3251,1936
2018.05.29,20:00,1.3252,1.3263,1.3245,1.3255,859
2018.05.30,00:00,1.3256,1.3266,1.3243,1.3253,1031
2018.05.30,04:00,1.3252,1.3294,1.3246,1.3289,2516
2018.05.30,08:00,1.3290,1.3298,1.3257,1.3290,4083
2018.05.30,12:00,1.3289,1.3308,1.3269,1.3296,4736
2018.05.30,16:00,1.3295,1.3303,1.3272,1.3286,1512
2018.05.30,20:00,1.3285,1.3293,1.3282,1.3285,845
2018.05.31,00:00,1.3286,1.3314,1.3279,1.3306,847
2018.05.31,04:00,1.3307,1.3339,1.3299,1.3332,2438
2018.05.31,08:00,1.3333,1.3349,1.3314,1.3347,2741
2018.05.31,12:00,1.3348,1.3349,1.3279,1.3288,5826
2018.05.31,16:00,1.3289,1.3304,1.3284,1.3293,1598
2018.05.31,20:00,1.3292,1.3301,1.3290,1.3290,564
2018.06.01,00:00,1.3291,1.3294,1.3258,1.3264,1087
2018.06.01,04:00,1.3263,1.3297,1.3255,1.3287,2015
2018.06.01,08:00,1.3286,1.3335,1.3279,1.3322,3191
2018.06.01,12:00,1.3321,1.3361,1.3285,1.3358,5596
2018.06.01,16:00,1.3357,1.3363,1.3340,1.3350,1252
2018.06.01,20:00,1.3349,1.3356,1.3346,1.3349,185
2018.06.03,22:00,1.3350,1.3356,1.3347,1.3354,233
2018.06.04,00:00,1.3355,1.3378,1.3353,1.3375,914
2018.06.04,04:00,1.3374,1.3379,1.3354,1.3359,1728
2018.06.04,08:00,1.3358,1.3400,1.3348,1.3388,2495
2018.06.04,12:00,1.3389,1.3394,1.3296,1.3316,2882
2018.06.04,16:00,1.3315,1.3332,1.3304,1.3314,1454
2018.06.04,20:00,1.3315,1.3320,1.3311,1.3317,385
2018.06.05,00:00,1.3318,1.3321,1.3304,1.3312,690
2018.06.05,04:00,1.3313,1.3334,1.3304,1.3323,1538
2018.06.05,08:00,1.3324,1.3394,1.3319,1.3359,2915
2018.06.05,12:00,1.3360,1.3375,1.3334,1.3360,3333
2018.06.05,16:00,1.3361,1.3410,1.3358,1.3391,1962
2018.06.05,20:00,1.3390,1.3417,1.3366,1.3408,805
2018.06.06,00:00,1.3409,1.3418,1.3405,1.3411,721
2018.06.06,04:00,1.3410,1.3428,1.3398,1.3423,2615
2018.06.06,08:00,1.3424,1.3440,1.3407,1.3421,2566
2018.06.06,12:00,1.3422,1.3444,1.3415,1.3429,3030
2018.06.06,16:00,1.3430,1.3431,1.3400,1.3411,1134
2018.06.06,20:00,1.3410,1.3422,1.3410,1.3421,250
2018.06.07,00:00,1.3422,1.3440,1.3422,1.3426,563
2018.06.07,04:00,1.3425,1.3474,1.3423,1.3470,1676
2018.06.07,08:00,1.3469,1.3472,1.3376,1.3398,3174
2018.06.07,12:00,1.3399,1.3456,1.3374,1.3427,3909
2018.06.07,16:00,1.3428,1.3442,1.3406,1.3422,2133
2018.06.07,20:00,1.3421,1.3431,1.3416,1.3418,1005
2018.06.08,00:00,1.3417,1.3425,1.3413,1.3417,507
2018.06.08,04:00,1.3418,1.3433,1.3405,1.3433,2463
2018.06.08,08:00,1.3432,1.3440,1.3384,1.3396,3310
2018.06.08,12:00,1.3395,1.3415,1.3356,1.3406,3503
2018.06.08,16:00,1.3407,1.3419,1.3399,1.3406,1065
2018.06.08,20:00,1.3407,1.3416,1.3404,1.3404,74
2018.06.10,22:00,1.3411,1.3415,1.3406,1.3415,275
2018.06.11,00:00,1.3413,1.3426,1.3409,1.3411,821
2018.06.11,04:00,1.3412,1.3442,1.3403,1.3423,1894
2018.06.11,08:00,1.3424,1.3432,1.3346,1.3368,2166
2018.06.11,12:00,1.3369,1.3404,1.3364,1.3386,2287
2018.06.11,16:00,1.3385,1.3387,1.3367,1.3384,1221
2018.06.11,20:00,1.3383,1.3386,1.3372,1.3372,693
2018.06.12,00:00,1.3373,1.3373,1.3347,1.3361,820
2018.06.12,04:00,1.3362,1.3405,1.3343,1.3397,1854
2018.06.12,08:00,1.3398,1.3420,1.3376,1.3384,2992
2018.06.12,12:00,1.3385,1.3421,1.3351,1.3419,3669
2018.06.12,16:00,1.3420,1.3426,1.3362,1.3375,1861
2018.06.12,20:00,1.3374,1.3377,1.3368,1.3375,408
2018.06.13,00:00,1.3374,1.3376,1.3360,1.3364,409
2018.06.13,04:00,1.3363,1.3371,1.3345,1.3351,1549
2018.06.13,08:00,1.3350,1.3352,1.3309,1.3331,6363
2018.06.13,12:00,1.3332,1.3381,1.3331,1.3379,2264
2018.06.13,16:00,1.3378,1.3391,1.3320,1.3377,4643
2018.06.13,20:00,1.3378,1.3386,1.3369,1.3383,514
2018.06.14,00:00,1.3384,1.3391,1.3371,1.3389,890
2018.06.14,04:00,1.3390,1.3412,1.3388,1.3402,1377
2018.06.14,08:00,1.3401,1.3448,1.3386,1.3388,3885
2018.06.14,12:00,1.3389,1.3392,1.3305,1.3334,7250
2018.06.14,16:00,1.3333,1.3337,1.3271,1.3278,3277
2018.06.14,20:00,1.3279,1.3283,1.3255,1.3256,1147
2018.06.15,00:00,1.3257,1.3260,1.3246,1.3248,772
2018.06.15,04:00,1.3249,1.3258,1.3212,1.3252,2337
2018.06.15,08:00,1.3251,1.3293,1.3251,1.3277,4024
2018.06.15,12:00,1.3278,1.3299,1.3261,1.3283,4605
2018.06.15,16:00,1.3284,1.3290,1.3275,1.3280,1325
2018.06.15,20:00,1.3279,1.3288,1.3277,1.3278,247
2018.06.17,22:00,1.3279,1.3279,1.3272,1.3277,299
2018.06.18,00:00,1.3275,1.3276,1.3263,1.3273,1065
2018.06.18,04:00,1.3272,1.3276,1.3228,1.3229,4030
2018.06.18,08:00,1.3230,1.3265,1.3227,1.3250,5035
2018.06.18,12:00,1.3251,1.3261,1.3231,1.3247,3099
2018.06.18,16:00,1.3248,1.3255,1.3237,1.3241,924
2018.06.18,20:00,1.3240,1.3262,1.3240,1.3259,884
2018.06.19,00:00,1.3258,1.3274,1.3252,1.3271,960
2018.06.19,04:00,1.3270,1.3271,1.3195,1.3200,3273
2018.06.19,08:00,1.3198,1.3218,1.3152,1.3163,4359
2018.06.19,12:00,1.3162,1.3187,1.3153,1.3174,3332
2018.06.19,16:00,1.3173,1.3188,1.3165,1.3176,1095
2018.06.19,20:00,1.3177,1.3183,1.3170,1.3175,607
2018.06.20,00:00,1.3174,1.3175,1.3156,1.3162,1340
2018.06.20,04:00,1.3163,1.3177,1.3149,1.3163,1779
2018.06.20,08:00,1.3162,1.3190,1.3149,1.3182,3314
2018.06.20,12:00,1.3181,1.3219,1.3172,1.3212,4173
2018.06.20,16:00,1.3213,1.3215,1.3175,1.3183,1734
2018.06.20,20:00,1.3184,1.3188,1.3170,1.3173,822
2018.06.21,00:00,1.3172,1.3175,1.3157,1.3164,1087
2018.06.21,04:00,1.3163,1.3164,1.3126,1.3148,2615
2018.06.21,08:00,1.3147,1.3229,1.3103,1.3218,5848
2018.06.21,12:00,1.3219,1.3271,1.3202,1.3253,5917
2018.06.21,16:00,1.3252,1.3264,1.3241,1.3246,2053
2018.06.21,20:00,1.3247,1.3253,1.3239,1.3246,1171
2018.06.22,00:00,1.3247,1.3268,1.3246,1.3265,1147
2018.06.22,04:00,1.3266,1.3300,1.3261,1.3285,2345
2018.06.22,08:00,1.3286,1.3316,1.3278,1.3281,4121
2018.06.22,12:00,1.3282,1.3301,1.3250,1.3257,3774
2018.06.22,16:00,1.3258,1.3271,1.3247,1.3258,1162
2018.06.22,20:00,1.3259,1.3271,1.3259,1.3265,248
2018.06.24,22:00,1.3270,1.3273,1.3254,1.3262,523
2018.06.25,00:00,1.3263,1.3265,1.3250,1.3264,1928
2018.06.25,04:00,1.3263,1.3266,1.3222,1.3246,2265
2018.06.25,08:00,1.3245,1.3285,1.3228,1.3284,2985
2018.06.25,12:00,1.3285,1.3291,1.3257,1.3273,3731
2018.06.25,16:00,1.3274,1.3292,1.3262,1.3278,1647
2018.06.25,20:00,1.3279,1.3287,1.3277,1.3279,723
2018.06.26,00:00,1.3280,1.3291,1.3274,1.3283,1383
2018.06.26,04:00,1.3284,1.3293,1.3264,1.3276,2063
2018.06.26,08:00,1.3277,1.3277,1.3208,1.3245,4275
2018.06.26,12:00,1.3246,1.3257,1.3228,1.3244,3770
2018.06.26,16:00,1.3243,1.3244,1.3193,1.3219,1960
2018.06.26,20:00,1.3220,1.3233,1.3213,1.3222,1447
2018.06.27,00:00,1.3223,1.3232,1.3218,1.3231,1548
2018.06.27,04:00,1.3230,1.3235,1.3207,1.3210,2025
2018.06.27,08:00,1.3209,1.3225,1.3167,1.3188,3853
2018.06.27,12:00,1.3187,1.3189,1.3128,1.3140,4254
2018.06.27,16:00,1.3139,1.3149,1.3108,1.3115,2379
2018.06.27,20:00,1.3116,1.3122,1.3113,1.3120,2537
2018.06.28,00:00,1.3119,1.3121,1.3107,1.3115,1647
2018.06.28,04:00,1.3116,1.3116,1.3068,1.3086,2266
2018.06.28,08:00,1.3087,1.3110,1.3067,1.3091,3167
2018.06.28,12:00,1.3090,1.3111,1.3051,1.3095,5589
2018.06.28,16:00,1.3096,1.3100,1.3066,1.3074,1625
2018.06.28,20:00,1.3073,1.3086,1.3072,1.3076,1206
2018.06.29,00:00,1.3077,1.3122,1.3070,1.3115,2463
2018.06.29,04:00,1.3114,1.3130,1.3103,1.3115,2733
2018.06.29,08:00,1.3116,1.3185,1.3109,1.3150,4625
2018.06.29,12:00,1.3149,1.3209,1.3140,1.3197,4792
2018.06.29,16:00,1.3198,1.3202,1.3184,1.3199,1799
2018.06.29,20:00,1.3198,1.3215,1.3198,1.3209,292
2018.07.01,22:00,1.3207,1.3210,1.3199,1.3209,495
2018.07.02,00:00,1.3207,1.3209,1.3175,1.3176,1828
2018.07.02,04:00,1.3177,1.3183,1.3151,1.3155,2048
2018.07.02,08:00,1.3154,1.3176,1.3137,1.3139,2105
2018.07.02,12:00,1.3140,1.3148,1.3096,1.3134,4491
2018.07.02,16:00,1.3133,1.3138,1.3122,1.3131,1391
2018.07.02,20:00,1.3130,1.3150,1.3129,1.3143,870
2018.07.03,00:00,1.3142,1.3145,1.3116,1.3135,2048
2018.07.03,04:00,1.3134,1.3181,1.3129,1.3181,3863
2018.07.03,08:00,1.3182,1.3200,1.3172,1.3197,6409
2018.07.03,12:00,1.3198,1.3208,1.3158,1.3175,9754
2018.07.03,16:00,1.3176,1.3200,1.3161,1.3199,836
2018.07.03,20:00,1.3198,1.3199,1.3189,1.3195,766
2018.07.04,00:00,1.3196,1.3217,1.3194,1.3205,1961
2018.07.04,04:00,1.3206,1.3229,1.3188,1.3189,2316
2018.07.04,08:00,1.3190,1.3225,1.3172,1.3214,2372
2018.07.04,12:00,1.3215,1.3224,1.3204,1.3223,3500
2018.07.04,16:00,1.3222,1.3251,1.3217,1.3234,1673
2018.07.04,20:00,1.3235,1.3241,1.3223,1.3229,4666
2018.07.05,00:00,1.3228,1.3234,1.3220,1.3226,1411
2018.07.05,04:00,1.3227,1.3253,1.3218,1.3241,2194
2018.07.05,08:00,1.3242,1.3269,1.3227,1.3266,3097
2018.07.05,12:00,1.3267,1.3276,1.3206,1.3229,5022
2018.07.05,16:00,1.3230,1.3233,1.3205,1.3225,1710
2018.07.05,20:00,1.3224,1.3229,1.3214,1.3223,607
2018.07.06,00:00,1.3224,1.3226,1.3205,1.3219,948
2018.07.06,04:00,1.3218,1.3246,1.3213,1.3241,2087
2018.07.06,08:00,1.3242,1.3254,1.3223,1.3230,1785
2018.07.06,12:00,1.3229,1.3281,1.3223,1.3262,3494
2018.07.06,16:00,1.3261,1.3276,1.3258,1.3273,1158
2018.07.06,20:00,1.3272,1.3291,1.3272,1.3282,385
2018.07.08,22:00,1.3317,1.3317,1.3287,1.3296,1025
2018.07.09,00:00,1.3295,1.3305,1.3286,1.3299,1280
2018.07.09,04:00,1.3298,1.3342,1.3292,1.3341,2320
2018.07.09,08:00,1.3340,1.3364,1.3326,1.3347,7802
2018.07.09,12:00,1.3348,1.3352,1.3192,1.3197,3367
2018.07.09,16:00,1.3195,1.3271,1.3195,1.3251,2069
2018.07.09,20:00,1.3250,1.3264,1.3245,1.3255,717
2018.07.10,00:00,1.3256,1.3263,1.3239,1.3239,567
2018.07.10,04:00,1.3240,1.3291,1.3225,1.3289,1568
2018.07.10,08:00,1.3290,1.3302,1.3228,1.3249,2185
2018.07.10,12:00,1.3248,1.3289,1.3244,1.3267,2359
2018.07.10,16:00,1.3266,1.3277,1.3242,1.3274,1202
2018.07.10,20:00,1.3273,1.3283,1.3256,1.3259,1078
2018.07.11,00:00,1.3260,1.3269,1.3250,1.3263,812
2018.07.11,04:00,1.3264,1.3287,1.3254,1.3276,1294
2018.07.11,08:00,1.3277,1.3286,1.3235,1.3241,1859
2018.07.11,12:00,1.3240,1.3275,1.3231,1.3239,2462
2018.07.11,16:00,1.3238,1.3240,1.3201,1.3202,2032
2018.07.11,20:00,1.3203,1.3211,1.3203,1.3208,795
2018.07.12,00:00,1.3207,1.3210,1.3191,1.3200,666
2018.07.12,04:00,1.3199,1.3224,1.3199,1.3216,1219
2018.07.12,08:00,1.3217,1.3227,1.3182,1.3206,1760
2018.07.12,12:00,1.3207,1.3246,1.3202,1.3238,2158
2018.07.12,16:00,1.3239,1.3240,1.3205,1.3212,1148
2018.07.12,20:00,1.3211,1.3212,1.3171,1.3180,801
2018.07.13,00:00,1.3179,1.3191,1.3175,1.3180,750
2018.07.13,04:00,1.3179,1.3183,1.3122,1.3134,1284
2018.07.13,08:00,1.3133,1.3146,1.3104,1.3131,1838
2018.07.13,12:00,1.3132,1.3222,1.3131,1.3215,2564
2018.07.13,16:00,1.3216,1.3235,1.3212,1.3234,1019
2018.07.13,20:00,1.3233,1.3240,1.3233,1.3234,82
2018.07.15,22:00,1.3229,1.3232,1.3226,1.3228,142
2018.07.16,00:00,1.3227,1.3245,1.3226,1.3238,671
2018.07.16,04:00,1.3239,1.3256,1.3227,1.3240,1081
2018.07.16,08:00,1.3241,1.3294,1.3238,1.3275,1338
2018.07.16,12:00,1.3276,1.3285,1.3224,1.3237,1898
2018.07.16,16:00,1.3236,1.3241,1.3218,1.3235,782
2018.07.16,20:00,1.3236,1.3246,1.3234,1.3238,583
2018.07.17,00:00,1.3237,1.3251,1.3228,1.3250,1023
2018.07.17,04:00,1.3249,1.3261,1.3236,1.3241,1276
2018.07.17,08:00,1.3240,1.3270,1.3196,1.3197,2135
2018.07.17,12:00,1.3196,1.3199,1.3146,1.3159,2377
2018.07.17,16:00,1.3160,1.3166,1.3071,1.3116,1773
2018.07.17,20:00,1.3117,1.3119,1.3100,1.3106,665
2018.07.18,00:00,1.3107,1.3118,1.3107,1.3111,690
2018.07.18,04:00,1.3112,1.3112,1.3081,1.3083,1295
2018.07.18,08:00,1.3082,1.3099,1.3012,1.3023,2516
2018.07.18,12:00,1.3024,1.3067,1.3019,1.3050,2294
2018.07.18,16:00,1.3051,1.3083,1.3051,1.3077,1250
2018.07.18,20:00,1.3076,1.3084,1.3069,1.3079,626
2018.07.19,00:00,1.3078,1.3084,1.3065,1.3082,921
2018.07.19,04:00,1.3081,1.3083,1.3018,1.3021,1322
2018.07.19,08:00,1.3020,1.3030,1.2975,1.2990,2344
2018.07.19,12:00,1.2989,1.3007,1.2959,1.2986,2029
2018.07.19,16:00,1.2987,1.3050,1.2983,1.3006,1753
2018.07.19,20:00,1.3005,1.3025,1.3002,1.3024,563
2018.07.20,00:00,1.3023,1.3028,1.2996,1.3023,1469
2018.07.20,04:00,1.3022,1.3038,1.2999,1.3006,1746
2018.07.20,08:00,1.3007,1.3051,1.3005,1.3047,2220
2018.07.20,12:00,1.3048,1.3118,1.3042,1.3114,2650
2018.07.20,16:00,1.3115,1.3141,1.3107,1.3136,767
2018.07.20,20:00,1.3137,1.3139,1.3131,1.3133,158
2018.07.22,22:00,1.3134,1.3149,1.3131,1.3147,394
2018.07.23,00:00,1.3146,1.3158,1.3136,1.3150,1167
2018.07.23,04:00,1.3151,1.3159,1.3132,1.3153,1438
2018.07.23,08:00,1.3152,1.3156,1.3114,1.3144,6524
2018.07.23,12:00,1.3143,1.3145,1.3100,1.3107,7455
2018.07.23,16:00,1.3106,1.3111,1.3084,1.3105,939
2018.07.23,20:00,1.3104,1.3107,1.3099,1.3104,743
2018.07.24,00:00,1.3103,1.3111,1.3095,1.3097,886
2018.07.24,04:00,1.3096,1.3131,1.3073,1.3114,1335
2018.07.24,08:00,1.3115,1.3140,1.3101,1.3133,1428
2018.07.24,12:00,1.3134,1.3161,1.3112,1.3135,2122
2018.07.24,16:00,1.3136,1.3153,1.3130,1.3151,889
2018.07.24,20:00,1.3150,1.3153,1.3142,1.3151,377
2018.07.25,00:00,1.3152,1.3159,1.3139,1.3145,966
2018.07.25,04:00,1.3144,1.3175,1.3139,1.3153,1371
2018.07.25,08:00,1.3152,1.3169,1.3141,1.3164,1949
2018.07.25,12:00,1.3163,1.3179,1.3135,1.3150,1949
2018.07.25,16:00,1.3149,1.3202,1.3139,1.3196,1544
2018.07.25,20:00,1.3197,1.3203,1.3186,1.3201,839
2018.07.26,00:00,1.3200,1.3214,1.3198,1.3203,788
